TIME,D16,D17,D19,D21,D22,D23,D26,R13,R14,R15,R18,R20,R24,R25
1/24/2018 20:00,-8.1982,-3.65408,-7.024156667,-4.389663333,-7.082133333,-5.707706667,-5.33915,-2.752106667,-14.12053333,-11.09123333,-5.284643333,-2.862183333,-17.43,-4.05878
1/24/2018 21:00,-8.172013333,-3.87942,-7.140216667,-4.43718,-7.97346,-6.614016667,-5.492233333,-2.897883333,-14.434,-11.9112,-5.400536667,-3.643566667,-17.8153,-4.204636667
1/24/2018 22:00,-8.18074,-3.791693333,-7.085636667,-4.639193333,-8.462046667,-7.246273333,-5.827856667,-3.026336667,-14.1841,-12.58313333,-5.607743333,-4.24969,-18.1128,-4.340813333
1/24/2018 23:00,-8.344313333,-3.114143333,-7.319296667,-4.90746,-7.840036667,-6.545716667,-5.923656667,-3.174193333,-8.668586667,-13.19346667,-5.856036667,-4.88684,-18.11413333,-4.505113333
1/25/2018 0:00,-8.499816667,-3.183013333,-7.261563333,-4.893456667,-7.983676667,-6.569653333,-6.0748,-3.301263333,-4.020893333,-13.8233,-6.12646,-5.381006667,-18.3902,-4.664603333
1/25/2018 1:00,-8.418023333,-3.54708,-7.577983333,-5.013286667,-9.066646667,-7.612556667,-6.199723333,-3.406926667,-1.856686667,-14.40113333,-6.358546667,-5.865776667,-18.5734,-4.797673333
1/25/2018 2:00,-8.360163333,-3.99636,-7.573463333,-5.09718,-9.29139,-7.847773333,-6.359596667,-1.745912667,-2.216333333,-14.6039,-6.5163,-6.095893333,-18.12753333,-3.742746667
1/25/2018 3:00,-8.344536667,-4.04058,-7.45553,-5.318983333,-9.367103333,-8.3719,-6.857853333,0.180440767,-3.294763333,-14.03856667,-6.615833333,-5.002293333,-17.45903333,-1.593311667
1/25/2018 4:00,-8.342756667,-4.022336667,-7.364093333,-5.3775,-9.346326667,-8.454816667,-6.60172,1.322706667,-4.049816667,-13.18343333,-6.65184,0.554448667,-16.45666667,0.121583967
1/25/2018 5:00,-8.35843,-4.11642,-7.16463,-5.24051,-9.176543333,-7.45347,-6.326826667,5.575206667,-4.730266667,-11.8137,-6.644413333,6.89388,-15.2454,1.584763333
1/25/2018 6:00,-8.37774,-3.928333333,-7.040613333,-5.231503333,-8.97024,-6.69641,-6.28784,6.72036,-5.273193333,-8.705536667,-6.52957,13.11893333,-13.8844,2.02155
1/25/2018 7:00,-8.391223333,-3.962506667,-6.972743333,-5.248093333,-8.855133333,-6.424473333,-6.328533333,6.152856667,-5.99267,-4.06446,-5.921456667,17.72136667,-12.3234,1.296720667
1/25/2018 8:00,-8.448926667,-3.846463333,-6.924296667,-5.375693333,-8.800216667,-6.048373333,-6.239433333,4.728873333,-7.005423333,0.847228667,-4.98857,19.53486667,-10.62446667,0.136019
1/25/2018 9:00,-8.466296667,-3.696036667,-6.834093333,-5.46908,-8.730426667,-5.748816667,-6.05592,2.137983333,-8.279876667,5.654696667,-3.944383333,20.07243333,-9.07629,-0.709390667
1/25/2018 10:00,-8.48803,-2.78682,-6.705056667,-5.445246667,-8.661023333,-5.540886667,-5.940793333,0.445652567,-9.335646667,9.6002,-2.909726667,20.35593333,-7.699433333,-1.25167
1/25/2018 11:00,-8.570183333,-3.433256667,-6.54553,-5.403433333,-8.670703333,-5.41644,-5.849563333,-0.723866,-10.20507333,11.67516667,-2.203423333,19.14196667,-7.721296667,-1.91821
1/25/2018 12:00,-8.52328,-3.902373333,-6.3747,-5.34429,-8.66598,-5.345943333,-5.769373333,-2.058226667,-11.00133333,8.857706667,-2.29755,16.02793333,-9.988886667,-2.769593333
1/25/2018 13:00,-8.517146667,-4.095453333,-6.201733333,-5.296623333,-8.69823,-5.393746667,-5.750796667,-3.292716667,-11.69673333,4.272956667,-3.028596667,11.61106667,-12.6583,-3.603813333
1/25/2018 14:00,-8.515,-4.229996667,-6.041043333,-5.351913333,-8.758766667,-5.296163333,-5.785496667,-4.261996667,-12.28413333,0.864415667,-3.69778,8.84355,-14.33693333,-4.336926667
1/25/2018 15:00,-8.549923333,-4.121,-5.983966667,-5.37841,-8.878936667,-5.173623333,-6.030096667,-5.140663333,-12.838,-2.10388,-4.256853333,6.603836667,-15.51926667,-4.95745
1/25/2018 16:00,-8.58274,-4.174553333,-5.885076667,-5.345596667,-8.983116667,-5.060623333,-6.228336667,-5.885633333,-13.39143333,-4.654196667,-4.783016667,4.75525,-16.45873333,-5.50474
1/25/2018 17:00,-8.54575,-3.949473333,-5.737423333,-5.36565,-9.0635,-4.917713333,-6.353256667,-6.532216667,-13.8965,-6.739756667,-5.260946667,3.239026667,-17.2915,-6.008273333
1/25/2018 18:00,-8.53001,-3.955656667,-5.640623333,-5.405526667,-9.149983333,-4.880573333,-6.44426,-7.157733333,-14.3445,-8.495673333,-5.691153333,1.853493333,-18.00013333,-6.416353333
1/25/2018 19:00,-8.521303333,-3.77345,-5.68001,-5.4766,-9.285966667,-4.83144,-6.690123333,-7.743556667,-14.75063333,-10.03873667,-6.10889,0.524836333,-18.55743333,-6.820676667
1/25/2018 20:00,-8.502686667,-3.82998,-5.747733333,-5.5002,-9.41588,-4.82066,-6.8997,-8.249146667,-15.11153333,-11.33403333,-6.492086667,-0.57232,-18.97236667,-7.175526667
1/25/2018 21:00,-8.494813333,-4.026013333,-5.822966667,-5.513836667,-9.582706667,-4.81017,-7.283613333,-8.749143333,-15.4429,-12.40363333,-6.853033333,-1.568986667,-19.3306,-7.480753333
1/25/2018 22:00,-8.494376667,-4.22035,-6.145386667,-5.49241,-9.7853,-4.837906667,-7.273846667,-9.164496667,-15.19776667,-13.28403333,-7.18718,-2.458756667,-19.5352,-7.738806667
1/25/2018 23:00,-8.474553333,-4.92636,-6.337746667,-5.484713333,-10.2927,-4.87666,-7.43768,-9.581156667,-9.61654,-14.03346667,-7.49353,-3.258463333,-19.76136667,-7.98104
1/26/2018 0:00,-8.472163333,-5.038693333,-6.31952,-5.517743333,-10.8032,-4.92028,-7.747683333,-9.933516667,-5.38796,-14.58616667,-7.76554,-3.846793333,-19.92893333,-8.210493333
1/26/2018 1:00,-8.479796667,-5.243436667,-6.4608,-5.55197,-10.74713333,-4.930696667,-7.794913333,-10.24446667,-3.559156667,-15.11816667,-8.01435,-4.428836667,-20.1484,-8.411376667
1/26/2018 2:00,-8.482486667,-5.69236,-6.434226667,-5.586953333,-10.87533333,-5.14752,-7.945736667,-4.93818,-3.631443333,-15.27793333,-8.181206667,-4.780306667,-19.9992,-5.064246667
1/26/2018 3:00,-8.546483333,-5.83265,-6.502076667,-5.58623,-11.04166667,-5.01678,-7.68801,2.490150667,-4.917803333,-14.88606667,-8.230333333,-3.999806667,-19.46136667,-0.466992
1/26/2018 4:00,-8.603986667,-5.4423,-6.43304,-5.58009,-11.12206667,-4.92769,-7.542406667,7.755963333,-5.80155,-14.17393333,-8.168193333,1.084202,-18.72926667,2.442176667
1/26/2018 5:00,-8.575126667,-5.269463333,-6.445873333,-5.605916667,-11.09913333,-4.779816667,-7.471756667,11.04316667,-6.4634,-13.00653333,-8.068046667,6.441073333,-17.7548,3.749953333
1/26/2018 6:00,-8.570776667,-5.31431,-6.533526667,-5.61082,-10.98643333,-4.61275,-7.388333333,11.89323333,-6.91013,-10.41989333,-7.934926667,11.7494,-16.40453333,3.82322
1/26/2018 7:00,-8.604296667,-5.37021,-6.670796667,-5.684593333,-10.80606667,-4.917636667,-7.192716667,10.78995667,-7.514443333,-6.332613333,-7.088523333,15.90246667,-14.83136667,2.629876667
1/26/2018 8:00,-8.650673333,-5.51786,-6.640833333,-5.734653333,-10.69456667,-4.99244,-7.085083333,7.994616667,-8.53867,-1.739239,-5.579406667,19.46713333,-13.0108,0.618619433
1/26/2018 9:00,-8.634433333,-5.481926667,-6.607726667,-5.716566667,-10.60666667,-4.923226667,-7.040576667,4.323523333,-9.665106667,2.91026,-3.966656667,22.76856667,-11.0064,-0.593439333
1/26/2018 10:00,-8.62697,-5.331693333,-6.59286,-5.66096,-10.52753333,-4.70584,-6.96975,1.879243333,-10.43323333,7.053206667,-2.646766667,24.46186667,-8.998676667,-1.30058
1/26/2018 11:00,-8.652836667,-5.106666667,-6.423536667,-5.617816667,-10.4418,-4.51683,-7.00624,0.157695667,-11.03196667,9.145346667,-1.887526667,24.20143333,-7.873243333,-2.04587
1/26/2018 12:00,-8.591263333,-5.10388,-6.30744,-5.551946667,-10.45546667,-4.567533333,-7.056906667,-1.309527,-11.56173333,6.42,-2.38847,19.85566667,-9.634156667,-3.14213
1/26/2018 13:00,-8.56035,-5.234846667,-6.112696667,-5.536233333,-10.4806,-4.634943333,-7.02423,-2.499706667,-12.02066667,2.763206667,-3.321116667,14.81763333,-12.6804,-3.978646667
1/26/2018 14:00,-8.53917,-5.2798,-6.001496667,-5.5641,-10.5198,-4.665663333,-7.024753333,-3.377723333,-12.48803333,0.01246145,-4.114783333,11.37516667,-14.54316667,-4.504793333
1/26/2018 15:00,-8.518873333,-5.247236667,-6.276116667,-5.56645,-10.5044,-4.723006667,-7.12975,-4.094993333,-12.86296667,-2.25988,-4.771916667,8.5113,-15.7708,-4.957933333
1/26/2018 16:00,-8.499843333,-5.39749,-6.428783333,-5.553896667,-10.50416667,-4.688403333,-7.159063333,-4.79254,-13.2042,-4.174036667,-5.32708,6.310416667,-16.64963333,-5.35332
1/26/2018 17:00,-8.490246667,-5.576216667,-6.57479,-5.522963333,-10.53366667,-4.648923333,-7.28256,-5.453946667,-13.57013333,-5.84199,-5.797193333,4.538806667,-17.4849,-5.682716667
1/26/2018 18:00,-8.49437,-5.627983333,-6.58123,-5.569186667,-10.64326667,-4.683796667,-7.39212,-6.005026667,-13.919,-7.3093,-6.23452,3.088383333,-18.11246667,-6.04416
1/26/2018 19:00,-8.490626667,-5.825686667,-6.787896667,-5.583836667,-10.71653333,-4.676863333,-7.570873333,-6.505073333,-14.24356667,-8.552656667,-6.609336667,1.830236667,-18.66436667,-6.394343333
1/26/2018 20:00,-8.501416667,-5.614896667,-6.910923333,-5.647883333,-10.91443333,-4.699533333,-7.74092,-6.927443333,-14.52646667,-9.65848,-6.95192,0.624398333,-18.78813333,-6.760026667
1/26/2018 21:00,-8.493783333,-5.819673333,-6.979843333,-5.66672,-10.98166667,-4.682076667,-7.859016667,-7.380493333,-14.83623333,-10.64266667,-7.27688,-0.338170167,-18.92206667,-7.043966667
1/26/2018 22:00,-8.500956667,-5.973106667,-7.43305,-5.72689,-11.1635,-4.745,-7.939246667,-7.797943333,-14.55526667,-11.51013333,-7.576026667,-1.249719333,-19.4723,-7.271206667
1/26/2018 23:00,-8.50726,-6.309166667,-7.561806667,-5.795843333,-11.2697,-5.027413333,-8.045723333,-8.178913333,-9.13835,-12.25666667,-7.86429,-1.976743333,-19.84666667,-7.591986667
1/27/2018 0:00,-8.52008,-6.42572,-7.870486667,-5.85292,-11.49743333,-5.212553333,-8.13896,-8.517986667,-4.692833333,-12.94513333,-8.13128,-2.709413333,-20.22986667,-7.809056667
1/27/2018 1:00,-8.520966667,-6.742786667,-8.199193333,-5.91099,-11.5982,-5.430223333,-8.25715,-8.814433333,-2.803743333,-13.5302,-8.37487,-3.440023333,-20.3902,-8.00201
1/27/2018 2:00,-8.53054,-7.07995,-8.415336667,-5.964876667,-11.86736667,-5.83197,-8.458996667,-3.859576667,-3.04146,-13.74393333,-8.504933333,-3.871363333,-19.98806667,-4.727
1/27/2018 3:00,-8.549353333,-7.179143333,-8.442686667,-6.046466667,-11.71006667,-6.06604,-8.336506667,3.261713333,-4.392233333,-13.39866667,-8.50487,-3.197056667,-19.09446667,-0.066370033
1/27/2018 4:00,-8.57497,-7.23664,-8.188706667,-6.124656667,-11.58603333,-5.989193333,-8.22786,8.35201,-5.13147,-12.72796667,-8.353253333,1.846534033,-17.91593333,3.033273333
1/27/2018 5:00,-8.619076667,-7.666386667,-8.054166667,-6.157646667,-11.37676667,-5.751753333,-8.262903333,11.5145,-5.725203333,-11.49313333,-8.18171,7.37648,-16.36793333,4.078756667
1/27/2018 6:00,-8.651913333,-7.43088,-7.95524,-6.175246667,-11.2809,-5.679126667,-8.188033333,12.2918,-6.143873333,-8.69859,-7.856723333,12.7089,-14.2455,3.747026667
1/27/2018 7:00,-8.684436667,-7.107986667,-7.80167,-6.16238,-11.14543333,-5.67225,-8.044156667,11.31146667,-6.81827,-4.21276,-6.594173333,17.632,-11.70973333,2.419593333
1/27/2018 8:00,-8.750383333,-6.66243,-7.649806667,-6.143276667,-10.90093333,-5.294163333,-7.937146667,9.08932,-7.557343333,0.578539,-4.735953333,21.41733333,-9.911916667,1.083372
1/27/2018 9:00,-8.759,-6.457576667,-7.493526667,-6.109566667,-10.82766667,-5.117013333,-7.852033333,5.553596667,-8.631076667,5.257563333,-3.010456667,24.1752,-8.58343,-0.039529933
1/27/2018 10:00,-8.826963333,-6.27381,-7.25759,-6.105816667,-10.67743333,-4.972046667,-7.80733,3.0944,-9.469753333,9.18549,-1.588976667,25.58913333,-7.060476667,-0.678910667
1/27/2018 11:00,-8.792913333,-6.043516667,-7.170136667,-6.09203,-10.65703333,-5.04464,-7.806393333,1.116008333,-10.08840667,11.48536667,-1.074616667,24.96566667,-5.816863333,-1.533706667
1/27/2018 12:00,-8.803436667,-6.02248,-7.10769,-6.106853333,-10.60083333,-5.03388,-7.946183333,-0.400864467,-10.58683333,8.80768,-1.668736667,20.73383333,-8.008686667,-2.50049
1/27/2018 13:00,-8.820463333,-6.1289,-7.024163333,-6.10438,-10.5951,-5.075253333,-8.003236667,-1.621243333,-11.03093333,4.63645,-2.933303333,15.4849,-11.02116667,-3.30135
1/27/2018 14:00,-8.801866667,-6.433306667,-6.983823333,-6.136476667,-10.55943333,-5.185763333,-8.04,-2.677163333,-11.45053333,1.824515667,-3.89809,11.82223333,-12.89483333,-4.07666
1/27/2018 15:00,-8.810583333,-6.60878,-6.84731,-6.130693333,-10.49673333,-5.22022,-8.126283333,-3.48185,-11.80726667,-0.575294,-4.664713333,9.11165,-14.13513333,-4.618406667
1/27/2018 16:00,-8.79687,-6.72895,-6.882223333,-6.123623333,-10.4654,-5.214296667,-8.155193333,-4.14842,-12.13436667,-2.535143333,-5.307603333,7.020976667,-14.98953333,-4.9804
1/27/2018 17:00,-8.81539,-6.563323333,-6.926076667,-6.077593333,-10.49146667,-5.220513333,-8.221686667,-4.79425,-12.4009,-4.300903333,-5.839863333,5.34313,-15.63916667,-5.355093333
1/27/2018 18:00,-8.829786667,-6.65117,-7.10561,-6.029566667,-10.52116667,-5.27919,-8.276846667,-5.302556667,-12.5981,-5.713226667,-6.313823333,3.87909,-16.23333333,-5.667083333
1/27/2018 19:00,-8.84153,-6.456323333,-7.343453333,-6.013723333,-10.55443333,-5.22839,-8.406106667,-5.77066,-12.7697,-7.01003,-6.73755,2.615103333,-16.58983333,-6.038453333
1/27/2018 20:00,-8.8702,-6.364413333,-7.555776667,-6.03,-10.60983333,-5.223336667,-8.458273333,-6.153486667,-12.92026667,-8.07566,-7.094133333,1.567766667,-16.58953333,-6.32855
1/27/2018 21:00,-8.88176,-6.639136667,-7.991813333,-6.026976667,-10.6371,-5.488463333,-8.467193333,-6.442963333,-13.03143333,-8.887833333,-7.418003333,0.611607667,-16.4846,-6.521603333
1/27/2018 22:00,-8.876583333,-7.07639,-8.123146667,-6.014256667,-10.6744,-5.90476,-8.54959,-6.727966667,-12.66293333,-9.57883,-7.688536667,-0.1671987,-16.37536667,-6.70918
1/27/2018 23:00,-8.867253333,-7.272086667,-8.174053333,-6.01783,-10.7076,-6.11692,-8.599763333,-6.976146667,-7.464543333,-10.16139333,-7.943126667,-0.829053667,-16.33773333,-6.900256667
1/28/2018 0:00,-8.882713333,-7.332976667,-8.280926667,-6.037976667,-10.76043333,-6.37553,-8.66808,-7.236223333,-2.858953333,-10.63623333,-8.160246667,-1.40616,-16.18546667,-7.098756667
1/28/2018 1:00,-8.916953333,-7.111256667,-8.325303333,-6.003556667,-10.81283333,-6.491953333,-8.725283333,-7.426033333,-0.850879,-10.9659,-8.333906667,-1.840383333,-15.83753333,-7.241073333
1/28/2018 2:00,-8.911303333,-7.141873333,-8.34023,-5.961406667,-10.79833333,-6.64035,-8.742076667,-2.552208667,-1.030842333,-10.93576667,-8.34976,-2.049293333,-15.28383333,-4.016596667
1/28/2018 3:00,-8.91301,-7.736003333,-8.352743333,-5.967546667,-10.7384,-7.038823333,-8.689426667,5.175166667,-2.373653333,-10.4229,-8.169706667,-1.422562667,-14.42476667,0.869195333
1/28/2018 4:00,-8.95895,-7.927666667,-8.220886667,-5.98794,-10.54923333,-7.089146667,-8.688683333,10.54056333,-3.13499,-9.785046667,-7.800703333,3.536243333,-13.5812,4.315193333
1/28/2018 5:00,-9.009566667,-7.40114,-8.009213333,-5.998926667,-10.4055,-6.557813333,-8.57925,13.61576667,-3.56323,-8.613433333,-7.428333333,9.42703,-12.3931,5.59626
1/28/2018 6:00,-9.06456,-6.976933333,-7.88329,-5.995613333,-10.30643333,-6.04596,-8.447546667,14.67553333,-3.912596667,-5.79316,-6.989866667,14.89096667,-10.49952,5.684783333
1/28/2018 7:00,-9.087283333,-6.489183333,-7.673933333,-5.982706667,-10.2347,-5.95298,-8.350153333,13.59603333,-4.305646667,-1.260235,-5.174103333,19.75903333,-7.9489,4.597153333
1/28/2018 8:00,-9.080766667,-6.08323,-7.43804,-6.060926667,-10.13363333,-5.78983,-8.271186667,11.40206667,-4.927636667,4.013726667,-2.659066667,23.85523333,-5.118153333,3.211076667
1/28/2018 9:00,-9.097313333,-5.65793,-7.138076667,-6.070396667,-9.92916,-5.552946667,-8.196546667,8.045983333,-5.82697,9.18468,-0.852897333,26.73363333,-2.64364,1.875673333
1/28/2018 10:00,-9.06624,-5.251986667,-6.63041,-6.029276667,-9.823503333,-5.234716667,-8.184086667,5.625823333,-6.58185,13.76156667,0.632587253,28.1559,-0.783164333,1.003790667
1/28/2018 11:00,-9.049083333,-5.01923,-6.161566667,-5.980463333,-9.629826667,-5.169203333,-8.17267,3.83211,-7.177703333,16.43903333,2.834396667,27.93876667,-0.1296656,0.2682466
1/28/2018 12:00,-9.050626667,-4.874503333,-5.31738,-5.943946667,-9.473646667,-5.149556667,-8.20235,2.224296667,-7.687583333,14.41486667,1.311374333,24.48043333,-1.667844333,-0.449532667
1/28/2018 13:00,-9.049883333,-4.829223333,-5.544816667,-5.901086667,-9.317583333,-5.23022,-8.19309,0.916290333,-8.158023333,10.29459333,-0.772140333,19.4817,-4.82959,-1.173206333
1/28/2018 14:00,-9.072856667,-4.783393333,-5.362376667,-5.87265,-9.36852,-5.31488,-8.20064,-0.039286933,-8.609716667,7.100766667,-2.158296667,15.62716667,-7.215506667,-1.78162
1/28/2018 15:00,-9.07103,-4.735776667,-5.35266,-5.86007,-9.195503333,-5.35973,-8.194133333,-0.709177667,-9.02781,4.654586667,-3.275483333,12.6702,-8.9428,-2.29984
1/28/2018 16:00,-9.083596667,-4.727346667,-5.32698,-5.830573333,-9.128176667,-5.357323333,-8.173836667,-1.381656667,-9.342143333,2.480516667,-4.129173333,10.39834333,-10.2539,-2.764496667
1/28/2018 17:00,-9.06861,-4.80959,-5.49743,-5.81178,-9.007283333,-5.411703333,-8.151043333,-2.010026667,-9.59243,0.6134497,-4.868096667,8.50685,-11.28166667,-3.174753333
1/28/2018 18:00,-9.075736667,-4.931313333,-5.584746667,-5.786146667,-8.933516667,-5.49778,-8.135066667,-2.575966667,-9.843693333,-1.008508667,-5.46597,6.938006667,-11.95456667,-3.572793333
1/28/2018 19:00,-9.091343333,-4.790656667,-5.6953,-5.774013333,-8.86922,-5.57638,-8.11863,-3.118276667,-10.07572,-2.510833333,-6.013686667,5.52095,-12.44106667,-3.975583333
1/28/2018 20:00,-9.091483333,-5.038023333,-5.95692,-5.739896667,-8.921036667,-5.72514,-8.093926667,-3.577096667,-10.3551,-3.790203333,-6.52089,4.395476667,-13.0224,-4.295273333
1/28/2018 21:00,-9.10602,-5.347456667,-6.13089,-5.72508,-8.827373333,-5.89418,-8.09301,-4.044793333,-10.59173333,-4.867646667,-6.955903333,3.383663333,-13.1966,-4.571896667
1/28/2018 22:00,-9.11808,-5.367403333,-6.326323333,-5.70188,-8.86954,-6.031903333,-8.08045,-4.445723333,-10.09137333,-5.80318,-7.320693333,2.468176667,-13.35523333,-4.84231
1/28/2018 23:00,-9.139826667,-5.67001,-6.50608,-5.689876667,-8.91164,-6.198546667,-8.07663,-4.781226667,-4.836336667,-6.700563333,-7.652366667,1.63639,-13.6556,-5.102436667
1/29/2018 0:00,-9.19099,-5.920633333,-6.62712,-5.657993333,-8.959336667,-6.3286,-8.089093333,-5.178566667,-0.673768,-7.468973333,-7.952236667,0.895220333,-14.00313333,-5.34757
1/29/2018 1:00,-9.254636667,-6.242583333,-6.8068,-5.666786667,-9.03631,-6.462356667,-8.082323333,-5.37437,1.009885333,-8.156546667,-8.18715,0.296345333,-14.47193333,-5.535963333
1/29/2018 2:00,-9.305763333,-6.383576667,-6.971123333,-5.661566667,-8.9906,-6.577136667,-8.089206667,-0.50661,0.847845333,-8.431236667,-8.10789,-0.0032476,-14.2027,-2.170440333
1/29/2018 3:00,-9.349693333,-6.044983333,-7.024636667,-5.651793333,-8.908193333,-6.635363333,-8.035846667,7.509266667,-0.3991382,-7.994993333,-7.709436667,0.454700867,-12.97423333,2.735673333
1/29/2018 4:00,-9.384643333,-5.313033333,-6.931076667,-5.654633333,-8.727386667,-6.51088,-8.006806667,13.20213333,-1.18112,-7.316036667,-7.186126667,5.278086667,-11.7837,6.689603333
1/29/2018 5:00,-9.373376667,-5.245913333,-6.885926667,-5.651076667,-8.62817,-6.077786667,-7.976646667,16.20706667,-1.634993333,-6.309383333,-6.65617,10.86649333,-10.54796667,8.755926667
1/29/2018 6:00,-9.35204,-5.140423333,-6.790586667,-5.657556667,-8.579643333,-5.675516667,-7.92881,16.97726667,-1.992123333,-3.577903333,-5.91385,16.2109,-8.57422,9.20562
1/29/2018 7:00,-9.335856667,-4.77708,-6.56037,-5.667903333,-8.56052,-5.548966667,-7.883353333,16.13323333,-2.415403333,0.924406,-2.136715,20.95423333,-6.095823333,8.34867
1/29/2018 8:00,-9.312506667,-4.116703333,-6.285926667,-5.675883333,-8.493483333,-4.996186667,-7.814816667,13.6367,-3.10528,6.220076667,1.508175667,24.90843333,-3.460936667,6.392836667
1/29/2018 9:00,-9.291723333,-3.504556667,-5.847016667,-5.666216667,-8.37129,-4.82267,-7.723166667,10.26783667,-4.076756667,11.29078667,4.7037,27.70073333,-1.573293333,4.652903333
1/29/2018 10:00,-9.26016,-3.137036667,-5.146583333,-5.65433,-8.161153333,-4.716116667,-7.67303,7.846923333,-4.874933333,15.4237,6.95661,29.1405,-0.471403,3.49676
1/29/2018 11:00,-9.232096667,-3.76615,-4.244116667,-5.646993333,-7.980593333,-4.78308,-7.669363333,5.9078,-5.47754,18.01083333,7.789043333,28.78376667,-0.137202733,2.42748
1/29/2018 12:00,-9.222506667,-3.695123333,-3.679873333,-5.633776667,-7.910623333,-4.876163333,-7.651883333,4.11542,-5.965026667,15.87526667,5.151686667,25.3686,-1.879479333,1.291277333
1/29/2018 13:00,-9.215903333,-3.562836667,-3.478493333,-5.616123333,-7.84536,-5.027916667,-7.627903333,2.64978,-6.344046667,11.32716667,1.442801667,20.36533333,-4.852986667,0.301225533
1/29/2018 14:00,-9.20582,-3.563626667,-3.51977,-5.613853333,-7.654626667,-5.090946667,-7.604503333,1.58175,-6.772956667,8.349546667,-0.529907633,16.62596667,-6.656156667,-0.380635333
1/29/2018 15:00,-9.20377,-3.39299,-3.563336667,-5.607586667,-7.499506667,-5.14888,-7.565546667,0.701835,-7.13655,5.892303333,-1.7086,13.9087,-7.720336667,-0.970113667
1/29/2018 16:00,-9.20942,-3.377826667,-3.74185,-5.598413333,-7.439313333,-5.179276667,-7.53744,0.023131633,-7.490696667,3.670333333,-2.68776,11.6576,-8.42916,-1.46393
1/29/2018 17:00,-9.216186667,-3.39574,-3.9542,-5.59179,-7.37195,-5.196943333,-7.489256667,-0.507884333,-7.668943333,1.795163333,-3.507993333,9.75111,-9.033696667,-1.875356667
1/29/2018 18:00,-9.229586667,-3.392826667,-4.16703,-5.601666667,-7.229366667,-5.170723333,-7.45738,-1.045518667,-7.945613333,0.242338333,-4.197543333,8.173146667,-9.557043333,-2.252156667
1/29/2018 19:00,-9.26665,-3.388386667,-4.414723333,-5.603343333,-7.214956667,-5.162316667,-7.415266667,-1.567453333,-8.231456667,-1.134665333,-4.78718,6.812703333,-9.959953333,-2.623976667
1/29/2018 20:00,-9.288953333,-3.867013333,-4.678163333,-5.627873333,-7.328466667,-5.12732,-7.355876667,-2.007323333,-8.459793333,-2.37382,-5.367593333,5.66007,-10.66966667,-2.906
1/29/2018 21:00,-9.30437,-4.18395,-5.018246667,-5.662563333,-7.385836667,-5.08348,-7.328916667,-2.460606667,-8.7006,-3.461786667,-5.855556667,4.678276667,-11.5243,-3.15909
1/29/2018 22:00,-9.352636667,-4.648773333,-5.295903333,-5.682853333,-7.247143333,-5.10373,-7.284596667,-2.894213333,-8.368963333,-4.356683333,-6.274916667,3.806386667,-11.9185,-3.43523
1/29/2018 23:00,-9.390746667,-4.891076667,-5.528306667,-5.69667,-7.191016667,-5.13929,-7.231786667,-3.270706667,-3.176013333,-5.13406,-6.64385,3.010456667,-12.07556667,-3.701593333
1/30/2018 0:00,-9.450746667,-4.994643333,-5.757326667,-5.7067,-7.079076667,-5.200146667,-7.188336667,-3.63719,0.98639,-5.770253333,-6.93404,2.327373333,-12.01586667,-3.932663333
1/30/2018 1:00,-9.527153333,-4.249813333,-5.956076667,-5.731783333,-7.179923333,-5.207556667,-7.140723333,-3.886403333,2.66697,-6.18524,-7.18573,1.720993333,-11.8134,-4.15715
1/30/2018 2:00,-9.562626667,-4.085936667,-6.138786667,-5.748593333,-7.11997,-5.266566667,-7.10333,0.992011667,2.430133333,-6.314896667,-7.096243333,1.391286667,-11.1228,-0.80013
1/30/2018 3:00,-9.5312,-3.960573333,-6.240853333,-5.766136667,-7.08151,-5.2801,-7.112743333,8.98707,1.149254333,-5.958273333,-6.677213333,1.801966667,-10.25173333,4.212483333
1/30/2018 4:00,-9.47289,-3.89712,-6.3415,-5.742313333,-6.963826667,-5.23199,-7.08176,14.40066667,0.374953,-5.495523333,-6.116903333,6.570413333,-9.42365,8.054946667
1/30/2018 5:00,-9.40828,-4.12522,-6.301296667,-5.736393333,-6.935793333,-4.817496667,-7.0606,17.3794,-0.082918333,-4.551596667,-5.526876667,12.01393333,-8.285176667,10.26084
1/30/2018 6:00,-9.324066667,-4.07275,-6.08393,-5.7404,-6.895113333,-4.515413333,-7.04913,18.26756667,-0.448707667,-1.908673667,-4.65461,17.17123333,-6.462256667,10.82286667
1/30/2018 7:00,-9.22176,-3.69328,-5.744386667,-5.74225,-7.03182,-4.491843333,-7.025196667,17.67923333,-0.871760333,2.497561333,-0.564059333,21.87693333,-4.39373,10.10559333
1/30/2018 8:00,-9.071933333,-3.083146667,-5.221993333,-5.727543333,-6.809516667,-4.624093333,-6.976376667,15.42523333,-1.47451,7.463683333,3.79767,25.6816,-2.424456667,8.41429
1/30/2018 9:00,-8.979013333,-2.693996667,-4.634006667,-5.682703333,-6.647543333,-4.53129,-6.921953333,11.94536667,-2.337966667,12.38746667,7.516073333,28.43106667,-1.029079,6.632816667
1/30/2018 10:00,-8.90903,-2.469243333,-3.777526667,-5.654106667,-6.44334,-4.706793333,-6.88701,9.500216667,-3.04703,16.443,10.058,29.5791,-0.238718,5.400013333
1/30/2018 11:00,-8.857696667,-2.462686667,-2.524916667,-5.629113333,-6.32584,-4.800113333,-6.85298,7.602256667,-3.592066667,18.62803333,11.0713,29.14873333,-0.1355386,4.334343333
